Round,Case,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,TargetX,TargetY,TargetZ
1,1,0.1230788,0.8700141,0.06821728,0.1354781,0.9169978,0.07954812,0.1008245,0.9165192,0.06943083,0.08970325,0.9477939,0.07633924,0.08865879,0.9796625,0.09134293,0.09508833,0.9952054,0.1107411,0.1302799,0.9726253,0.07828951,0.1223646,1.000319,0.1053934,0.1043769,0.9831798,0.110393,0.1019467,0.9629761,0.098948,0.1478773,0.9639816,0.09087896,0.1344986,0.9932758,0.1219711,0.1138908,0.9734717,0.1248798,0.111691,0.9534475,0.1083441,0.1551351,0.9504178,0.1061659,0.1440942,0.9776939,0.134233,0.1210284,0.9623433,0.134696,0.11733,0.9433286,0.1182299,0.1578052,0.9338938,0.1216197,0.1484551,0.9572747,0.1414227,0.1287338,0.9495579,0.1410422,0.1226298,0.9338989,0.1254916,0.002420568,1.047427,0.3615318
1,1,0.1223199,0.8639553,0.06651068,0.1366773,0.910382,0.07782555,0.1022219,0.9114441,0.06709433,0.09247534,0.9431381,0.07416582,0.0931616,0.9746436,0.08993769,0.1007703,0.9888927,0.1098948,0.1340799,0.9661818,0.07619619,0.1265878,0.9940913,0.1031995,0.1081554,0.9771367,0.1070848,0.1063957,0.9574251,0.09469795,0.1510347,0.9568088,0.08914042,0.1388064,0.9871144,0.1197329,0.117383,0.9681288,0.1221662,0.1149366,0.9482579,0.1054802,0.1573876,0.9430137,0.1046224,0.147336,0.9710677,0.1322918,0.1237183,0.9565737,0.1321688,0.1199967,0.937723,0.11552,0.1590187,0.9264744,0.1202035,0.1505373,0.9504415,0.1396947,0.1305359,0.9435205,0.1388764,0.1243463,0.9280331,0.1231885,0.002420568,1.047427,0.3615318
1,1,0.1221403,0.8611485,0.06511688,0.136685,0.9073709,0.07701397,0.1024073,0.9087893,0.06576681,0.0928393,0.9404281,0.07331371,0.09382158,0.9715188,0.08987331,0.1016065,0.9850482,0.1102586,0.1345488,0.9632004,0.07578325,0.1264023,0.9906383,0.1030788,0.1079774,0.9735158,0.1061869,0.1066678,0.9540564,0.09335327,0.1512297,0.9535934,0.08891106,0.1386689,0.983695,0.1195698,0.1171554,0.9647418,0.1213822,0.1150029,0.9450809,0.1044097,0.1572369,0.939629,0.1043787,0.1468174,0.9674739,0.132123,0.123188,0.953018,0.1313715,0.1198093,0.9343573,0.1144376,0.1584998,0.9229572,0.1198525,0.1498031,0.9468117,0.1393871,0.129804,0.9399513,0.138123,0.1238796,0.9246176,0.1221838,0.002420568,1.047427,0.3615318
1,1,0.1205806,0.8571199,0.06077576,0.1365052,0.9027454,0.07319856,0.1026419,0.9054688,0.06097889,0.09375513,0.937092,0.06937647,0.09567065,0.9673209,0.08738613,0.1040691,0.97919,0.1085477,0.1365053,0.9586174,0.0720458,0.1275263,0.9856917,0.09944296,0.1090227,0.9684451,0.101018,0.108946,0.9495612,0.08728933,0.1524299,0.9483709,0.08562136,0.1401661,0.9789557,0.1159201,0.1180628,0.9606297,0.1168933,0.115993,0.941153,0.0996995,0.1574617,0.9341686,0.1012201,0.1472757,0.9623675,0.1286922,0.1232754,0.948614,0.1270452,0.1200363,0.9301395,0.1098814,0.1576528,0.9174395,0.1166825,0.1493289,0.9415957,0.1360073,0.1292095,0.9353004,0.1339574,0.1235431,0.9201889,0.1177149,0.002420568,1.047427,0.3615318
1,1,0.1202217,0.8556459,0.05964994,0.1362447,0.9012246,0.07211804,0.1024878,0.9040707,0.05963516,0.09362891,0.9356863,0.06809044,0.0956856,0.9657063,0.08643103,0.1045335,0.9766147,0.107924,0.1364914,0.957094,0.07087231,0.1266182,0.9837538,0.09836817,0.1085764,0.9659669,0.0990262,0.1099549,0.9476294,0.08464146,0.1522678,0.9468032,0.08458614,0.1393578,0.9771671,0.1148386,0.1174748,0.9585574,0.1152253,0.1161015,0.9392571,0.09776497,0.1571196,0.9326063,0.1002469,0.1462277,0.9605926,0.127666,0.1224518,0.9465382,0.1254148,0.1199302,0.9281586,0.1080303,0.1571211,0.9159029,0.1157384,0.1484786,0.9400259,0.1349645,0.1284633,0.9335464,0.1325102,0.1233035,0.9184154,0.1161175,0.002420568,1.047427,0.3615318
1,1,0.1211519,0.8511484,0.05798578,0.1374634,0.8964205,0.07117605,0.1038825,0.8997396,0.0583396,0.0951752,0.9312559,0.06730747,0.09732541,0.960897,0.08624411,0.106009,0.9714795,0.1079655,0.1382579,0.9522957,0.07059383,0.1280453,0.9785554,0.09834957,0.1100148,0.960745,0.09833479,0.1117688,0.9427259,0.08359289,0.1537749,0.9416926,0.08436632,0.1404585,0.9716087,0.1148872,0.1186045,0.952965,0.1144938,0.117606,0.9339954,0.09664965,0.1583086,0.9272668,0.09991264,0.1468372,0.9547678,0.1275849,0.1231935,0.9406455,0.124516,0.121172,0.9225863,0.1067352,0.1579705,0.9103837,0.1152043,0.1489161,0.9342124,0.1346068,0.1290262,0.9276189,0.1315184,0.1244261,0.9127198,0.1147509,0.002420568,1.047427,0.3615318
1,1,0.1326267,0.8299841,0.05817032,0.1499746,0.8743775,0.07293129,0.116626,0.8789788,0.05988693,0.1084227,0.9101937,0.07027197,0.111104,0.9387982,0.09067822,0.1199266,0.9481556,0.1129003,0.1522301,0.9302033,0.07411289,0.1422516,0.955844,0.1025248,0.1238659,0.9384172,0.1017609,0.1255303,0.9208632,0.08645821,0.1673226,0.9187708,0.08769226,0.1544909,0.9481254,0.118957,0.1322206,0.9300169,0.1177502,0.1310363,0.9116496,0.099298,0.1713182,0.903753,0.1028199,0.160246,0.9306641,0.1312251,0.1363467,0.9171752,0.1273832,0.1342341,0.8997615,0.1089797,0.1703826,0.8864163,0.1175694,0.1615862,0.9098016,0.1376195,0.1417072,0.9035518,0.1338263,0.1374804,0.8892871,0.1164212,0.002420568,1.047427,0.3615318
1,1,0.1384682,0.8180903,0.05802298,0.1564929,0.8616631,0.07433629,0.1233482,0.8672929,0.0611763,0.1154941,0.8981839,0.07273388,0.1184842,0.9258695,0.09432983,0.1272747,0.9342682,0.1169438,0.1597544,0.9173719,0.07732153,0.1499099,0.9422727,0.1064296,0.1312347,0.925199,0.1050019,0.1326736,0.9080625,0.08921099,0.1745176,0.9052359,0.0906496,0.1619675,0.9338539,0.1227021,0.1393814,0.9162045,0.1207767,0.1380087,0.8984317,0.1017637,0.1781075,0.8896729,0.1053214,0.1672888,0.915878,0.1344743,0.1431909,0.902948,0.130003,0.1409495,0.8861684,0.1110344,0.1767282,0.8718957,0.1195006,0.1681578,0.8947788,0.1402173,0.1482475,0.8889382,0.1359644,0.1441251,0.8753071,0.1180344,0.002420568,1.047427,0.3615318
1,1,0.1443453,0.8028167,0.05419016,0.1628559,0.8454367,0.07237005,0.1299494,0.8520934,0.05909157,0.1221964,0.8825265,0.07186794,0.125123,0.909252,0.09464931,0.1335659,0.916848,0.1176763,0.16694,0.90093,0.0775485,0.1571496,0.9249692,0.1073899,0.1382101,0.9082595,0.1052947,0.1394441,0.8915926,0.08899212,0.1813664,0.8880566,0.09054995,0.1689825,0.9157221,0.1234908,0.1460937,0.8985673,0.1208153,0.144559,0.8814915,0.1011863,0.1845539,0.8718836,0.1046433,0.1740117,0.8972139,0.1346579,0.1496986,0.8849299,0.1295729,0.1473368,0.8689033,0.1099782,0.1827445,0.8535959,0.1181068,0.174521,0.8758505,0.1396327,0.1545828,0.8704882,0.1349068,0.1506279,0.8576181,0.1163864,0.002420568,1.047427,0.3615318
1,1,0.1443528,0.7957243,0.05151749,0.1633333,0.8378638,0.07032204,0.1306349,0.8451482,0.05686045,0.1231248,0.8755896,0.06976175,0.1260962,0.9021396,0.09274197,0.1342677,0.9096203,0.1159039,0.1681809,0.8932303,0.07615805,0.1583796,0.9170702,0.1061554,0.1392871,0.9005859,0.1036935,0.1405572,0.8841042,0.08720636,0.1823138,0.8800033,0.08912659,0.1698057,0.9073835,0.1222582,0.1467699,0.8905016,0.1191449,0.1452875,0.8736777,0.09929514,0.1851526,0.8636292,0.1030617,0.1746688,0.8887518,0.1332707,0.1502535,0.8768385,0.1278071,0.1479631,0.8610831,0.107985,0.1829696,0.8452207,0.1163034,0.175028,0.8673636,0.1380491,0.1551089,0.8622696,0.1329598,0.1514106,0.8496702,0.114202,0.002420568,1.047427,0.3615318
1,1,0.1433736,0.7895094,0.05323887,0.1626817,0.8310345,0.07304955,0.1304057,0.8390865,0.05901814,0.1230861,0.8694457,0.07221889,0.1259616,0.8956018,0.0956583,0.1336865,0.902712,0.1190886,0.1683651,0.8862179,0.07979536,0.1582068,0.9097799,0.1098933,0.1389488,0.8936015,0.1067786,0.1403529,0.8773229,0.09010172,0.1819898,0.8725597,0.09286022,0.1689284,0.8995348,0.126111,0.1457853,0.8829836,0.1221361,0.1446395,0.8665107,0.1019726,0.1842496,0.8559408,0.1066103,0.1734832,0.8807818,0.1369524,0.1490153,0.869341,0.1307626,0.1469933,0.8539253,0.1106462,0.1814689,0.8373865,0.1195326,0.1735622,0.8593621,0.1414604,0.1536575,0.8547298,0.1358957,0.1501648,0.842478,0.1168699,0.002420568,1.047427,0.3615318
1,1,0.1471387,0.7812001,0.05381203,0.167075,0.8219876,0.07451272,0.1348507,0.8307921,0.06081867,0.127907,0.8608622,0.07485723,0.1311997,0.8862949,0.09902668,0.1391113,0.8926727,0.1226053,0.1735146,0.8769165,0.08253527,0.1637686,0.8999088,0.113205,0.1442876,0.8840532,0.1098285,0.1453885,0.868129,0.0927906,0.1870113,0.8627753,0.09521341,0.174529,0.8891857,0.1291332,0.1511259,0.8730612,0.1249332,0.1496309,0.8570616,0.1044145,0.1891081,0.8458072,0.1085567,0.1789101,0.8701044,0.1395292,0.1542307,0.8591821,0.1332431,0.1518623,0.8442663,0.1127906,0.1861357,0.8269902,0.1210494,0.1787646,0.8485581,0.1435609,0.1587426,0.8443991,0.1380429,0.1549179,0.8326697,0.1187539,0.002420568,1.047427,0.3615318
1,1,0.1468471,0.7750401,0.05367994,0.1666826,0.815774,0.07458234,0.134628,0.824668,0.06055117,0.127252,0.8544902,0.07489538,0.1299937,0.8797672,0.09929562,0.1373579,0.8864932,0.1229544,0.1731946,0.8706856,0.08266449,0.1631915,0.8938403,0.1131282,0.1436886,0.8780195,0.109715,0.1447927,0.861955,0.0928092,0.186518,0.8565079,0.09548473,0.1741936,0.8832322,0.1292152,0.1506447,0.8673106,0.1250567,0.1490277,0.8511977,0.1046362,0.1884271,0.839536,0.108851,0.1787933,0.8642049,0.1397099,0.1538992,0.8536554,0.1336374,0.1511647,0.8386424,0.1133022,0.185271,0.8207294,0.1213145,0.178348,0.8424786,0.1437936,0.158227,0.8386425,0.1384034,0.1541165,0.8269182,0.1191697,0.002420568,1.047427,0.3615318
1,1,0.1456191,0.7733967,0.05124092,0.1654251,0.8140251,0.07237506,0.1333416,0.8229639,0.05843925,0.1257926,0.852566,0.07314444,0.1284149,0.8775688,0.0978384,0.1356781,0.8842599,0.1215386,0.1718732,0.8688935,0.08079481,0.1620543,0.8919604,0.1113849,0.1424151,0.8762708,0.1081524,0.1431155,0.8601509,0.09127808,0.1852312,0.8546535,0.0935092,0.1737075,0.8815609,0.1273775,0.1498937,0.8659356,0.1236229,0.1477279,0.8497993,0.1032715,0.1871793,0.8376005,0.1067662,0.1787018,0.8624882,0.1377888,0.1534657,0.8524145,0.1323528,0.1499235,0.8374169,0.1121316,0.1840636,0.8187117,0.1191149,0.1779488,0.8404845,0.1418047,0.1576463,0.8370235,0.1368594,0.1528642,0.8254492,0.1176906,0.002420568,1.047427,0.3615318
1,1,0.1444819,0.7748063,0.04907084,0.1643465,0.8153073,0.0703938,0.1322058,0.8243188,0.05663776,0.1246773,0.8537207,0.07174969,0.12737,0.8784823,0.09667826,0.1345375,0.8853761,0.1203489,0.1707975,0.8701234,0.07914543,0.1613334,0.8931262,0.1098957,0.1415295,0.8775995,0.1068892,0.1417334,0.861429,0.09005022,0.184211,0.8558084,0.09171677,0.1731037,0.8826333,0.1257887,0.1491604,0.8671606,0.1222315,0.1466592,0.8510908,0.1018658,0.1862182,0.8386706,0.1048551,0.1780296,0.8634184,0.1360664,0.1527012,0.8534767,0.1308208,0.1488804,0.8385869,0.1105704,0.1831592,0.8197002,0.1170926,0.1771164,0.8413292,0.1399384,0.1567783,0.8379218,0.1351037,0.15184,0.8264715,0.1158996,0.002420568,1.047427,0.3615318
1,1,0.1397598,0.7778448,0.04390287,0.1599683,0.8179009,0.06573701,0.1279876,0.8274056,0.05193996,0.1205406,0.8561813,0.06825018,0.1232896,0.8801782,0.09390974,0.1301828,0.8871211,0.1176476,0.1669743,0.8725485,0.0750947,0.158257,0.8956852,0.1059647,0.1378175,0.8808964,0.1035495,0.1365571,0.8644518,0.08702469,0.1801769,0.857957,0.08757114,0.1701193,0.8849463,0.1218386,0.1456396,0.8702416,0.1186986,0.1421629,0.8542243,0.0984354,0.1819408,0.8406612,0.1005363,0.1748423,0.8654781,0.131959,0.1490044,0.8565375,0.1274471,0.1438101,0.8418255,0.1073732,0.178623,0.8215976,0.1125593,0.173095,0.8431782,0.1355805,0.1525589,0.8404174,0.1311908,0.1466864,0.8292735,0.1120696,0.002420568,1.047427,0.3615318
1,1,0.1386258,0.7779896,0.04234028,0.1589973,0.8178129,0.06444716,0.1271128,0.8275737,0.05060673,0.1197274,0.8561268,0.06733036,0.1224769,0.8798586,0.09323549,0.1291916,0.8868684,0.1170049,0.1662871,0.872369,0.07411671,0.1578571,0.8955173,0.1050577,0.1371444,0.8810791,0.1028595,0.135225,0.864557,0.08647585,0.1793688,0.8576361,0.08655405,0.1697062,0.884642,0.1209221,0.1449828,0.8703158,0.1179466,0.1410331,0.8543422,0.0977354,0.1809953,0.8402619,0.09943199,0.1743899,0.8650828,0.130959,0.1483145,0.8566695,0.1268144,0.1423939,0.8420811,0.1068521,0.1775329,0.8211539,0.1113434,0.1722607,0.8427024,0.1344547,0.1516414,0.84027,0.1302652,0.1453214,0.8293015,0.111186,0.002420568,1.047427,0.3615318
1,1,0.1358743,0.7798077,0.039608,0.1565912,0.8192475,0.06207848,0.1249845,0.8295162,0.04797077,0.1179412,0.8580884,0.06480932,0.1207815,0.881808,0.09071541,0.1270698,0.8892987,0.1144547,0.1645582,0.8736548,0.07204723,0.1566294,0.8970099,0.1029654,0.1354307,0.8832507,0.1010652,0.1324911,0.8666096,0.08495569,0.1773081,0.8586872,0.08454895,0.167782,0.8856835,0.1189628,0.14276,0.8719041,0.1159019,0.1384268,0.8560346,0.09568739,0.1785627,0.8412395,0.09736919,0.1718884,0.8659811,0.1289434,0.1456847,0.8580574,0.1246462,0.1394762,0.843652,0.1046381,0.174714,0.8221344,0.1091661,0.1694155,0.8436797,0.1322742,0.1487676,0.841626,0.1280231,0.1421605,0.830856,0.1089277,0.002420568,1.047427,0.3615318
1,1,0.135983,0.7806447,0.03882456,0.1571782,0.8198191,0.06131315,0.1254982,0.8303719,0.04758453,0.118849,0.858851,0.06473827,0.1221121,0.8824195,0.09073257,0.1286671,0.8898245,0.1144266,0.1655953,0.874115,0.07151651,0.1585348,0.8975202,0.1026068,0.1370196,0.8841935,0.1012611,0.1330944,0.8675263,0.08539057,0.1783735,0.8589934,0.08380175,0.1694665,0.8858598,0.1184821,0.1442369,0.8723924,0.1157546,0.1392806,0.8566304,0.09559917,0.1796445,0.8414631,0.09650707,0.1734071,0.8660458,0.1282945,0.1470744,0.8583876,0.1243162,0.140315,0.8441522,0.1043653,0.1757916,0.8223141,0.1082315,0.170761,0.8437879,0.1314654,0.1500351,0.8419207,0.1275191,0.1429159,0.8313144,0.1085162,0.002420568,1.047427,0.3615318
1,1,0.1356098,0.7835552,0.03913927,0.1580735,0.8215224,0.06245184,0.1266351,0.8333317,0.04919958,0.1210804,0.8617352,0.0668602,0.1248898,0.8854529,0.09264374,0.1309247,0.8940849,0.1160588,0.1681343,0.8752787,0.07394314,0.1644602,0.8991091,0.1052938,0.1414003,0.8887595,0.1071472,0.131799,0.8722288,0.09374428,0.1805373,0.8594896,0.08576441,0.1725091,0.8855567,0.1212597,0.1464406,0.8736377,0.1193333,0.139108,0.858384,0.09951401,0.1813702,0.8416177,0.09802246,0.1754293,0.8653708,0.1304898,0.148695,0.8589572,0.1270213,0.1401954,0.8455647,0.1071525,0.1770283,0.8223019,0.109293,0.1718221,0.8432928,0.1329265,0.1510401,0.8419768,0.1290536,0.1432962,0.8320439,0.1099319,0.002420568,1.047427,0.3615318
1,1,0.1357551,0.7845354,0.03935146,0.1586165,0.822063,0.06298733,0.1273037,0.8343152,0.04983997,0.1221106,0.8626729,0.06768322,0.1259728,0.8866198,0.09324598,0.1316672,0.8959743,0.1164684,0.1692414,0.87561,0.07493877,0.167526,0.8997782,0.1061993,0.1439632,0.8913444,0.1101966,0.1312358,0.8753593,0.09890127,0.1814779,0.8595905,0.08662319,0.1736608,0.885317,0.1224122,0.1473195,0.8739781,0.1207089,0.1391813,0.8589814,0.1010079,0.1821232,0.8416061,0.09872675,0.1757154,0.8649248,0.1314197,0.1489439,0.858762,0.1277881,0.1401707,0.8456882,0.1078258,0.1775788,0.8222409,0.1098318,0.1719644,0.8430495,0.1335325,0.151209,0.8417951,0.1294999,0.1434865,0.8320394,0.1102781,0.002420568,1.047427,0.3615318
1,1,0.1359037,0.7870727,0.04050827,0.1592378,0.824281,0.06418681,0.1279072,0.8368452,0.05138063,0.1231796,0.8652155,0.06933308,0.127353,0.8893602,0.09465981,0.1330076,0.8992941,0.11765,0.1703564,0.8776718,0.0763855,0.1699299,0.9018426,0.107688,0.1462588,0.8944131,0.112864,0.1319579,0.8789479,0.1027942,0.1825719,0.8614892,0.08786535,0.1750645,0.8868814,0.1239586,0.1484604,0.8760979,0.1228266,0.1392387,0.8613029,0.1034536,0.1831859,0.8434241,0.0998497,0.1766193,0.8663788,0.1327682,0.1497389,0.8605314,0.1294308,0.1403026,0.847746,0.1095848,0.178592,0.8240224,0.1108704,0.1729504,0.8446818,0.1346951,0.1521619,0.8435465,0.1307998,0.1441672,0.8339744,0.1115971,0.002420568,1.047427,0.3615318
1,1,0.1377183,0.7957734,0.04615736,0.1620986,0.8317574,0.07065964,0.1311508,0.8455008,0.05813694,0.1275892,0.8738654,0.07636547,0.1323017,0.898442,0.1011767,0.1371095,0.9104893,0.1233344,0.1747415,0.8845208,0.08404589,0.181981,0.9092655,0.114038,0.1593577,0.9079521,0.1253858,0.138909,0.8968983,0.1232066,0.1864789,0.8677414,0.09516191,0.179692,0.8921952,0.1320372,0.1522423,0.8837407,0.1326475,0.1392104,0.869952,0.1147785,0.186565,0.8494034,0.10674,0.1798224,0.8715121,0.1401978,0.1524778,0.8674898,0.1382027,0.1401717,0.8559526,0.1191807,0.1814076,0.8299012,0.1173253,0.1759078,0.8502921,0.1414132,0.1548848,0.8505369,0.138845,0.1445145,0.8420701,0.1202698,0.002420568,1.047427,0.3615318
1,1,0.137824,0.7995552,0.04857111,0.1623369,0.8352973,0.07329392,0.131509,0.8492715,0.06073093,0.1281108,0.8775893,0.07906294,0.1328403,0.9022381,0.1037993,0.1373433,0.9148232,0.125721,0.1752452,0.8879318,0.08693218,0.1838155,0.9125667,0.116663,0.1617552,0.9125108,0.1291389,0.1404823,0.9028911,0.1290412,0.1868497,0.8710396,0.09801674,0.1803801,0.8954529,0.1349759,0.1525911,0.8887544,0.1378469,0.1360413,0.8756235,0.1225848,0.1867927,0.852655,0.1095214,0.1800909,0.8747015,0.1430278,0.1525256,0.8718921,0.1426382,0.1376659,0.8611277,0.1250401,0.1814886,0.8331408,0.1200113,0.1756601,0.8535653,0.1439934,0.1545497,0.8546085,0.1426201,0.1422528,0.8468223,0.1249442,0.002420568,1.047427,0.3615318
1,1,0.1327099,0.810806,0.05203199,0.1577661,0.845636,0.07750082,0.1271967,0.8603676,0.0651741,0.1242365,0.8884188,0.08398581,0.1290517,0.9130875,0.1086855,0.1333011,0.9260846,0.1304164,0.1715192,0.8977662,0.09220791,0.1811672,0.9216518,0.1222186,0.1595183,0.9223918,0.135375,0.1377729,0.913956,0.136404,0.1828223,0.8804659,0.1029696,0.1769798,0.9042534,0.1404381,0.1490857,0.8995748,0.1454749,0.1293249,0.8879939,0.1330395,0.1824401,0.8618588,0.1141043,0.1758663,0.8832777,0.1480408,0.1482228,0.8822294,0.1496611,0.1303145,0.8731632,0.1340575,0.1767947,0.8422297,0.1241946,0.1702768,0.8621997,0.1483808,0.1491768,0.8638764,0.147604,0.1355453,0.8571415,0.1304836,0.002420568,1.047427,0.3615318
1,1,0.1295674,0.8192735,0.0543313,0.1546718,0.8539938,0.07990217,0.1241473,0.8688182,0.06757498,0.1212733,0.8968204,0.08647299,0.1261555,0.9214224,0.1112261,0.1304536,0.934339,0.1329956,0.1685219,0.9060621,0.09473705,0.1785294,0.9298496,0.1247082,0.1569372,0.9307236,0.137949,0.135135,0.9224476,0.13907,0.1797762,0.8887141,0.105473,0.1739626,0.9123878,0.1430178,0.1460439,0.9077412,0.1479464,0.1262091,0.8962766,0.1355209,0.1793421,0.8700836,0.1165667,0.1726225,0.8913863,0.1505475,0.1449818,0.8905104,0.1523128,0.1266834,0.881712,0.1370111,0.1736436,0.8504449,0.1266084,0.1668778,0.8703309,0.1507955,0.1457866,0.8722054,0.1502724,0.1315277,0.8658623,0.1335177,0.002420568,1.047427,0.3615318
1,1,0.1242623,0.8336148,0.06044531,0.1487721,0.8686771,0.08612609,0.1186446,0.8833845,0.07272863,0.115361,0.9116917,0.09109783,0.1196147,0.9367672,0.1154895,0.1232095,0.9503316,0.1369905,0.162382,0.9209416,0.1004863,0.1724171,0.9453446,0.1299486,0.1509155,0.9471369,0.1432447,0.1289036,0.9395328,0.1448989,0.1732819,0.9037395,0.1118069,0.1671216,0.9281496,0.1488209,0.1391567,0.9246566,0.154398,0.1180596,0.9138513,0.1435628,0.1724837,0.8852942,0.1231861,0.1647716,0.9070963,0.1566353,0.1371399,0.9070268,0.1587267,0.1177814,0.8988209,0.1444335,0.1664486,0.8658384,0.1333857,0.1584696,0.8860003,0.1569672,0.1374673,0.8887358,0.1571727,0.1212199,0.8836158,0.1418724,0.002420568,1.047427,0.3615318
1,1,0.1241992,0.833393,0.06326771,0.1481664,0.8685826,0.08928442,0.1182514,0.8831838,0.07530737,0.114593,0.9115304,0.09354496,0.1183671,0.9366858,0.1179333,0.1214782,0.9504591,0.1393766,0.1614002,0.9209178,0.1037383,0.1715627,0.9455336,0.1329794,0.1500966,0.9477136,0.1462746,0.1280001,0.9403922,0.1480713,0.1721336,0.9037723,0.1153011,0.1658726,0.9284015,0.152153,0.1379148,0.9255191,0.158102,0.1162112,0.9151706,0.148047,0.1711726,0.8853571,0.1267161,0.1629281,0.9072266,0.1599941,0.1352996,0.90746,0.1621151,0.1156378,0.8995344,0.1480799,0.1649989,0.8659161,0.1368613,0.1566108,0.88611,0.1602731,0.1356949,0.889371,0.1609921,0.1185067,0.885042,0.1464972,0.002420568,1.047427,0.3615318
1,1,0.117468,0.850198,0.06957722,0.1386691,0.8875499,0.09497333,0.1093297,0.9003705,0.07829142,0.1039371,0.9297582,0.09431648,0.1055407,0.9567108,0.1169615,0.1066358,0.9725592,0.1371322,0.1494331,0.9410146,0.1071663,0.159065,0.9680563,0.1343737,0.1377628,0.9719405,0.1475434,0.1155013,0.9655889,0.1505713,0.1598703,0.9249017,0.1203694,0.152749,0.9520478,0.1552439,0.1248555,0.9506611,0.1619797,0.1018595,0.9409115,0.1545377,0.1586887,0.9071372,0.1327538,0.1476147,0.9305869,0.1640768,0.1199188,0.9304287,0.1649685,0.1005305,0.9216368,0.1510696,0.1524202,0.8881098,0.1436005,0.1407911,0.909029,0.1648936,0.1198429,0.9121584,0.1649518,0.1019926,0.9078822,0.1512637,0.002420568,1.047427,0.3615318
1,1,0.1151493,0.8557291,0.0725112,0.1352903,0.8933573,0.09835815,0.1063296,0.9058593,0.08079576,0.1003615,0.9352867,0.0965414,0.1012358,0.9623176,0.1191335,0.1015901,0.9784563,0.1390991,0.1452365,0.9469582,0.1106477,0.1543735,0.9743555,0.1376691,0.1335139,0.9792799,0.1511941,0.1111249,0.9741687,0.1554008,0.1554314,0.9309855,0.1242051,0.1486779,0.9586443,0.1587481,0.1209208,0.9583403,0.1661506,0.09719206,0.9495312,0.1599383,0.1540506,0.913256,0.1366191,0.1422521,0.9368331,0.1675801,0.1145471,0.936784,0.1681452,0.095114,0.928103,0.1542392,0.14764,0.8942135,0.1473556,0.1353703,0.9151221,0.1682973,0.1144177,0.9181965,0.1678982,0.09666787,0.9140383,0.1540442,0.002420568,1.047427,0.3615318
1,1,0.1169859,0.8588681,0.07906437,0.1364892,0.8963165,0.1056509,0.1079152,0.9089218,0.08753777,0.1016621,0.9382005,0.1034489,0.1021486,0.9649308,0.1264071,0.101892,0.9812502,0.1462269,0.1460846,0.9498313,0.118578,0.1545054,0.9770396,0.1460195,0.1363554,0.9850885,0.1617708,0.114794,0.9846522,0.1707153,0.1559925,0.933765,0.1322374,0.1494441,0.9614053,0.1668348,0.1219044,0.9622328,0.1749721,0.09750002,0.9546135,0.1699104,0.1543557,0.9159375,0.1444788,0.1427991,0.9394925,0.1755476,0.1151311,0.940403,0.1767883,0.09477255,0.932708,0.1636467,0.14773,0.8968045,0.1549196,0.1352728,0.9174976,0.1759639,0.1143792,0.9209539,0.1755967,0.09620143,0.9177061,0.1620574,0.002420568,1.047427,0.3615318
1,1,0.1200507,0.8596317,0.08930063,0.1382096,0.8969167,0.1170437,0.1101135,0.9094548,0.09815264,0.1032951,0.9384839,0.1142879,0.1030779,0.9647529,0.1377764,0.1018882,0.9812841,0.1573853,0.1467366,0.9503475,0.1310239,0.1555432,0.9777957,0.1581035,0.1403738,0.9885367,0.1753321,0.1210753,0.9922825,0.1879268,0.1563685,0.9342017,0.1447868,0.1483548,0.9613436,0.1794705,0.1212556,0.9635448,0.1887512,0.09593483,0.9579312,0.1861835,0.1545313,0.9161851,0.1567192,0.1445956,0.9397868,0.1883087,0.1179969,0.9446152,0.1943984,0.09381462,0.9416149,0.1871457,0.147784,0.8968323,0.1666656,0.1414169,0.9173244,0.1904516,0.1231626,0.9257107,0.1971655,0.1012164,0.9310448,0.1933975,0.002420568,1.047427,0.3615318
